"","X","hexacities","CalleInund","CampaVerde","Contenedor","ReparVered","AutoMalEst","Manteros","ReparLumin","Squatted","DerratTerr","DerratViaP","CablCortOC","PlagaArb","AvsCompl","AvsLocal","AvsPpal","ViasPpales","Poblacion2","Hogares2","HogConNBIs","NBIratio","INSE","ATM","CTreeHeigh","CTreeDiam","CTreeIx","CntCTree","Gyms","ActCivil","CntActCivi","ActComerci","CntActCome","NoClasific","CntNoClasi","NoEdificab","CntNoEdifi","Residencia","CntResiden","SPML","CntSPML","count_2","SupTotal","rActCivil","rActComerc","rNoClasif","rNoEdif","rResidenci","rSPML","PrecioM2","MtsBus","Poblacion","Subte","SupEdif","Starbucks","Martinez","Farmacias","res","McDonalds","ReclComerc","LineasBus1","ParadasBus","LineasBus2","ParadasB_1","Canteros","Parques","RobosAutos","Hogares","Argentinos","Extranjero","CalMat1","CalMat2","CalMat3","CalMat4","CalConstr1","CalMatBasi","CalMatInsu","CalConex1","CalConexBa","CalConexIn","Borrar4","rExtranjer","rMalCalMat","rMalCalCon","rMalCalC_1","PtreeHeigh","PTreeDiam","PTreeIx","CntPtree","HurtoAut_1","RoboAutom","HurtoSinVi","RoboConVio","id_old","VamosJunt","UC","ECO","FIT","OTROS","BARRIO","COMUNA","id_2","SUACItotal","nComercios","nComSPilch","Etiquetas","rVamosJunt","rUC","rECO","rFIT","rOTROS","pph","id_3","mtrSanNic","CPTreeIx","Transporte","SupEdifd","Crimen","NivelSocioecon","Vegetacion"
"382",382,382,0,0,0,23.2857160256952,801.629436575749,0,15.1991471180343,0,0,8.59140513105806,0,8.72525456509447,0,0,0,0,2265.66035767879,894.986413835592,227.144525054523,0.149403366309047,7.93584364476105,0,1656.06869395148,6530.39333535012,93653.1109766946,193.347161826444,0,85895.258862425,20.4681897191753,42352.3195967405,317.241550488141,62869.5102353381,24.1589976995736,27804.4634772137,25.9190650477231,140124.734493355,274.739172267856,23923.8888462578,28.0171452305931,198.4342572294,160489.029252401,0.146104462906081,0.246566128172779,0.118055878920229,0.0261785918323951,0.846582154552732,0.257322279231934,2544.78980721786,27034.7017020272,2265.66035767879,0,135848.210694485,0,0,0,0,0,0,26.3222392899138,16.5950308223969,25.3945831171905,16.5950308223969,0,0,7.55585770214989,895.643382303078,1607.14715796663,1544.21292396919,833.229134121651,310.965234658151,124.079973154504,31.9775769865239,830.31780975353,156.961076184835,296.363822387624,830.31780975353,156.961076184835,296.363822387624,5.72668760051072,0.819624851365315,0.16414053944719,0.970999999925476,0.970999999925476,0,0,0,0,0,0,62.9759329955555,40.766710617661,382,0.887916131346179,0.26575639040347,0.125224372311925,0.0558764357984322,0.0969425550985766,"VILLA URQUIZA",12,382,1450.94216989709,316.824546208302,126.393137771318,382,0.702926924270267,0.328127398988047,0.0864279096126925,0.0624063935483871,0.009551801,4.41046852953303,382,63.4384343990868,131983.124225473,5.68976118548953,5.63147092501041,3.96490548840558,6.41747262733425,7.48183893832711
"383",383,383,0,0,0,15.5901551501462,885.403599804213,0,0,0,0,12.6929894510617,0,8.72525456509447,0,0,751.161277646002,704.309510815176,2103.13941444567,824.058754030103,213.138145718784,0.162845090596145,6.69285337573978,16.4638265047058,1277.83615216388,5023.17440962268,73898.992994481,143.993175556056,0,130838.945132893,47.5793177457291,84987.6256177463,424.351884911427,92318.7090927235,25.0711492600064,7353.42657636898,1.59010020176065,118812.145138155,197.897998474447,29313.8268028483,50.4237722114654,142.040692066075,167198.817505055,0.519837570683897,0.957382040243652,0.499985732618859,0.000749722964711467,0.321379540547101,0.427150182036713,2456.7077986552,30466.9456072074,2103.13941444567,0,140961.667928669,0,0,6.43927033334937,0,3.99987792981857,15.5525129835389,32.907930790381,20.8966717990753,31.8851812061337,20.8966717990753,0,0,0,824.39554546483,1481.98857474367,1548.48961145912,766.873509995833,294.427253928673,128.946702050284,0,765.594312972366,148.705662711662,138.474999235917,765.594312972366,148.705662711662,138.474999235917,5.72668760051072,0.819934084616399,0.20655630236687,0.970999999937957,0.970999999937957,0,0,0,0,7.52386762909789,0,79.3999594165541,45.9011430234616,383,0.892625474287011,0.26148404285006,0.123302342032956,0.0548028555331018,0.0937141915710014,"VILLA PUEYRREDON",12,383,1422.3660064333,405.07436387624,159.227865555103,383,0.708921286979254,0.324749690316808,0.0863150475968269,0.0604001580645161,0.009551801,4.66704812708937,383,63.4384343990868,105458.60146212,6.74047964316641,5.63147092501041,5.2163616973834,5.24311977540953,4.62961561103289
"384",384,384,0,3.99999999640578,0,13.7401554717929,382.779795466149,0,0,0,0,12.6929894510617,0,0,550.180226395578,0,0,0,1552.65331548163,636.045843304033,66.5716395061324,0.059516605950704,6.1809479674413,0,1374.24178623196,5931.67121315226,92864.2460816657,126.364843363595,0,116148.69284967,27.8372352071784,102096.920714963,327.195206559789,83312.2135506752,8.435939323388,0,0,102360.016561042,166.285897239643,28888.2653934925,35.6334281602169,98.7360276118371,170851.855109919,0.351854185471869,0.986114961350293,0.324919644085959,0,0.161258669327972,0.393927341153193,2263.87952716031,25611.4716823962,1552.65331548163,0,99450.9231759112,0,0,0,0,0,11.1552959362955,34.4883865603684,20.8966717990753,33.4520725619882,20.8966717990753,0,0,0,636.532394343538,1095.30354773797,1261.60981699585,620.538553767821,224.940093056034,39.0712380269996,0,619.00314369709,86.9655053117796,94.8823214386482,619.00314369709,86.9655053117796,94.8823214386482,1,0.81977359139378,0.0572707901340232,0.970999998897029,0.970999998897029,0,0,0,0,0,0,50.8006104003842,34.6336451825581,384,0.891303631625414,0.262556128283764,0.125224372311925,0.0548028555331018,0.0937141915710014,"VILLA PUEYRREDON",12,384,1363.0455552431,316.824546208302,109.322110634186,384,0.715942798156128,0.320271475863979,0.0861645649090061,0.05805955,0.009551801,4.71635313810033,384,57.8899509275934,130930.198901666,6.51062529321536,2.37112429885097,1.97452051779411,4.24106504337938,7.48183893832711
"385",385,385,13.9931640625016,0,0,39.498724857939,843.320269349162,0,15.1991471180343,0,0,8.59140513105806,0,0,0,0,0,0,2165.4067807736,838.95600286299,134.17800877349,0.0729819328184194,7.61612940393256,0,1480.03956381194,6083.46517823882,83753.6960712519,166.114244400535,0,100400.991419979,28.8761622885003,47968.2534320772,411.523414477089,0,0,21765.9829584882,10.1552581993444,129660.788000319,262.920824887764,22284.3419236457,35.9550922450465,179.339135474136,149345.914951814,0.289980830558975,0.411922206648012,0,0.0131079335943981,0.788623852150905,0.242361040137752,2494.18964436687,23748.7457944682,2165.4067807736,0,128303.918624869,0,0,0,0,0,0,23.0330153514534,13.3988166322678,22.1751203832983,13.3988166322678,0,52929.4938665913,9.59992309969494,839.724929383078,1542.0946702751,1441.77105466365,796.817093362887,273.709109020946,90.178460163296,10.451311476645,795.528604493467,127.941338368922,98.2046677449517,795.528604493467,127.941338368922,98.2046677449517,5.72668760051072,0.817504447242728,0.100992513480247,0.970999998969941,0.970999998969941,9300.10321167652,16535.6321202653,311488.631909096,651.061021516802,0,0,62.9759329955555,40.766710617661,385,0.887916131346179,0.26575639040347,0.125224372311925,0.0558764357984322,0.0953182122610832,"VILLA PUEYRREDON",12,385,1977.80462678273,422.252040735937,163.242108907826,385,0.715942798156128,0.320271475863979,0.0861645649090061,0.05805955,0.009551801,4.74852760620628,385,56.9455155591678,174970.668411196,4.83925329771797,4.62961561103289,4.4649402507694,5.95660174002892,10
"386",386,386,0,0,1.99993910422294,40.3889020051372,187.009814563435,0,15.1991471180343,0,8.88964677064663,18.4357371805706,0,0,0,0,0,0,2453.89657164505,926.033582260379,205.837732987919,0.114099927822243,7.93584364476105,0,1741.64753594899,7034.37929593795,103422.792733467,177.900176666262,0,74281.6745390133,18.6283593463099,21061.5470766221,118.356366786079,0,0,37192.1978919345,17.4289818448619,134062.647403616,288.978333477745,14048.6108685242,10.8902158789745,200.326209091458,149427.26029148,0.10477899847733,0.0344573461628969,0,0.109086453589047,0.938207907648373,0.0580568530831746,2526.82629122848,0,2453.89657164505,0,124891.397489655,0,0,0,0,0,15.5525129835389,0,0,0,0,0,47772.6392871725,7.55585770214989,926.906974868724,1758.13761626774,1462.5911176121,874.983576921652,279.953192240072,107.324300054392,1.03488179743955,872.482732800795,134.91062422991,185.104542259611,872.482732800795,134.91062422991,185.104542259611,5.72668760051072,0.79411215309371,0.100992513480247,0.970999997890952,0.970999997890952,0,0,0,0,0,0,32.8693795774683,34.6336451825581,386,0.883688505034755,0.271037375901552,0.1214038533679,0.0558764357984322,0.100253165264333,"VILLA PUEYRREDON",12,386,1688.40116136118,110.029467940624,42.9121475139496,386,0.715942798156128,0.320271475863979,0.0861645649090061,0.05805955,0.009551801,4.82431988969132,386,57.8899509275934,144984.278421253,0.869003460923844,3.55419835290742,2.96745887422261,6.41747262733425,8.34976192561266
"387",387,387,13.9931640625016,0,0,20.4506107845382,408.33100217114,0,15.1991471180343,0,0,0,0,8.72525456509447,0,0,0,0,2314.75245905678,920.757538464802,287.352923472982,0.225113675159953,7.93584364476105,0,1840.87958514177,6532.08799545318,106023.718663688,154.136578943043,0,0,0,30687.1316551794,190.209585964593,0,0,49987.6783007265,28.1824752757475,130624.106586885,275.635051088013,23182.5563986112,32.8858798526929,164.789638811115,148201.819114489,0,0.108269881322538,0,0.453405972817584,0.849659919692383,0.277415165887471,2771.52461350862,8623.47478442643,2314.75245905678,0,124335.588342459,0,0,0,0,0,0,0,0,0,0,0,53509.4138071026,9.59992309969494,921.358655511818,1635.86875721317,1613.92666782275,872.834896647057,281.184460224039,110.985085809772,0,866.750327253745,132.845636202486,335.890245395298,866.750327253745,132.845636202486,335.890245395298,5.72668760051072,0.819897128342384,0.10932877527384,0.970999999211279,0.970999999211279,8781.6010959879,15762.0190017207,297964.822003393,616.93580522644,6.03228176828831,7.91202404145742,50.8006104003842,54.2346407540042,387,0.881505255018761,0.277288801124194,0.115846971285482,0.0548028555331018,0.101939918115793,"VILLA PUEYRREDON",12,387,1238.36616720939,172.30290165683,67.6488947714785,387,0.715942798156128,0.320271475863979,0.0861645649090061,0.05805955,0.009551801,4.27356989405308,387,52.1290784580947,151275.195655981,1.37801720024558,3.55419835290742,5.84365249313578,7.08976350844795,9.18774537841949
"388",388,388,0,0,0,32.7319809153934,508.399330367409,0,15.1991471180343,0,0,18.4357371805706,0,0,0,0,0,0,2433.97202159091,957.465818873355,172.37598246156,0.076674794304865,7.93584364476105,0,1733.62786292486,7228.43632184008,105334.435318418,171.047243778338,0,118786.774979414,41.1147949414728,45384.8819493986,360.082467243443,51626.7339834358,22.3508875998923,0,0,143309.573092276,308.814303867011,17064.4116744447,24.1457184745752,212.551668400582,166659.31783617,0.395790392251438,0.281228908416428,0.0496406379371909,0,0.798690507563003,0.0813674156570371,2638.69173338537,19915.171701655,2433.97202159091,0,140012.324672941,0,0,0,0,0,0,23.0330153514534,16.5950308223969,22.1751203832983,16.5950308223969,0,0,7.55585770214989,958.03741831122,1723.44208154251,1640.32533659856,908.416078526991,290.897229633218,73.0770360867088,0,907.007941387245,138.102041796666,139.265506918846,907.007941387245,138.102041796666,139.265506918846,4.42404243037059,0.819836092443022,0.0481019922940759,0.970999996343901,0.970999996343901,0,0,0,0,0,0,50.8006104003842,68.9678762274622,388,0.884405809894674,0.282428106537428,0.105333528333729,0.0526743298188156,0.0985874589482933,"VILLA PUEYRREDON",12,388,1685.46041099902,361.947925997983,145.138055982832,388,0.708465977822447,0.327177583169493,0.0837568419038731,0.0614032758064516,0.009551801,4.31264916543555,388,55.9950379137941,147520.19396256,4.96282250130535,5.63147092501041,4.5900681572456,6.64397003780218,8.34976192561266
"389",389,389,0,3.99987792981857,0,35.7589544217198,875.358477732588,0,0,0,8.71849983294267,18.4357371805706,0,8.72525456509447,0,0,0,704.565057210739,2706.7897231201,1088.30389184874,244.136515749678,0.104921923215903,7.93584364476105,0,1940.13481246385,8186.31779259648,114246.124676326,205.694515368689,0,64287.1419577579,24.3789781939324,21822.7900998271,68.6099321909232,0,0,34049.8969334041,26.3856181440272,166152.839036031,341.838187540191,21885.7430391847,32.2122735704493,238.49208250933,189572.215153587,0.035622659165251,0.0209466599346941,0,0.0405012449917415,0.953791778821288,0.133186968832075,2831.78661256274,20988.6492653249,2706.7897231201,0,161249.556376585,0,0,0,0,0,0,18.630471996634,13.3988166322678,17.8879390520988,13.3988166322678,0,0,0,1088.72258699237,1926.72418220322,1674.22240631099,994.44472013865,337.496512057095,67.4755966969037,0,993.205098534914,176.390885497968,48.4009339255107,993.205098534914,176.390885497968,48.4009339255107,2.91033682490122,0.819232710071955,0.029320467414865,0.970999999307213,0.970999999307213,0,0,0,0,6.03228176828831,0,72.1190026117183,63.801297917087,389,0.893928877888081,0.276253322292873,0.101999561822971,0.0516193240129065,0.0905661739676513,"VILLA PUEYRREDON",12,389,1798.55369087554,110.029467940624,42.9121475139496,389,0.691652433816109,0.339277129356873,0.0800700160522632,0.0707657080645161,0.0107308251756757,3.77390814452905,389,59.7613500443358,159309.747131306,4.33715509507094,7.48183893832711,4.96571787822483,7.30929390635287,9.18774537841949
"390",390,390,13.9931640625016,0,0,28.311590021402,1087.81508347489,0,0,0,7.98018276000858,12.6929894510617,0,0,0,0,751.277592506487,704.455915281671,2639.31958225686,1055.50363439066,188.980530545475,0.0694666674302838,7.93584364476105,16.4638265047058,1701.36856825892,7028.71624899066,98850.4111507957,176.924878779168,0,147663.276865873,46.4222558909372,51824.9258753536,431.838768658951,88692.5614653361,22.3508875998923,54268.9581098911,26.3856181440272,167664.717744741,239.425341697124,39244.5142134736,49.9217116340255,166.741793399515,214242.987567674,0.479697700716441,0.248744072998318,0.26178445046298,0.33188508457877,0.569959417479025,0.588948948087574,3085.22788601976,26080.5574806558,2639.31958225686,0,183796.281603779,0,0,6.43927033334937,0,0,11.1552959362955,23.0330153514534,8.68066935536887,22.1751203832983,8.68066935536887,0,0,0,1055.76551262996,1871.27834672172,1703.95343104947,977.677693360657,312.486867354719,119.747109873875,25.7042733350042,976.706730325542,161.320766224773,57.1428633881055,976.706730325542,161.320766224773,57.1428633881055,5.72668760051072,0.81977359139378,0.100992513480247,0.970999998043578,0.970999998043578,0,0,0,0,0,0,79.3999594165541,54.2346407540042,390,0.907693225248302,0.260409276864545,0.107031869179008,0.0495276764987425,0.0773454268783299,"VILLA PUEYRREDON",12,390,1779.39591258559,437.409024241004,173.814728433015,390,0.691652433816109,0.339277129356873,0.0800700160522632,0.0707657080645161,0.0107308251756757,3.90830225511168,390,59.7613500443358,138908.253578284,4.58982669920284,8.34976192561266,3.46570558892072,7.95562862911485,8.34976192561266
"391",391,391,13.9931640625016,3.99987792981857,0,20.4506107845382,1138.21240979781,0,15.1991471180343,0,0,12.6929894510617,0,0,0,0,0,0,2705.84451749173,1059.21451850343,228.405608757099,0.0982672992177638,7.93584364476105,0,1480.03956381194,6118.836904838,86779.7815362698,157.150085278108,0,114378.9070396,32.2671555059978,43898.0973275894,277.29064252163,82155.9985655702,22.689245692561,0,0,168283.225565814,289.378670760607,27479.1164369139,41.5506612172229,194.64110805661,198727.827946061,0.244286482151999,0.171195355976286,0.221707527486475,0,0.816343028320406,0.248833308133718,3069.53996637962,15990.536009164,2705.84451749173,0,166590.646769405,0,0,0,0,0,11.1552959362955,0,0,0,0,0,0,0,1059.69686495559,1927.18765633,1666.28988009831,987.670201234746,267.208649392846,96.8470165830873,45.0172614986622,986.21384908762,124.153357716689,180.212451169947,986.21384908762,124.153357716689,180.212451169947,2.91033682490122,0.819074776535878,0.0839187978829789,0.970999932835765,0.970999932835765,0,0,0,0,6.03228176828831,0,72.1190026117183,34.6336451825581,391,0.914070733345542,0.249512194721913,0.112255252901084,0.0474603158157731,0.0732639115030067,"VILLA PUEYRREDON",12,391,1923.68269971704,275.313459155652,109.322110634186,391,0.691652433816109,0.339277129356873,0.0800700160522632,0.0707657080645161,0.0107308251756757,4.14669103158248,391,55.0383437362479,122792.331274999,1.69736714194097,8.34976192561266,3.96490548840558,7.74213582688839,6.57835393839933
"392",392,392,0,0,0,28.311590021402,1557.95828412505,0,0,0,8.88964677064663,17.0636786063331,0,0,0,0,495.711165652401,426.346282730772,2592.32118783383,1027.64332461839,195.464726442323,0.0791910656071159,8.3826422305727,0,1534.42866896647,6753.4236438061,95783.3397200004,168.091354403719,0,125348.833179803,40.4205292625845,51405.9211448676,277.767706045064,0,0,57500.3661285532,41.1940456379541,167507.236124484,258.804160361948,31785.0117855998,38.0156244917782,172.575299096257,204207.802771098,0.314691518377026,0.268780651439261,0,0.487283120882777,0.702929493461389,0.366341063607358,2957.49198341913,23843.4313972119,2592.32118783383,0,161798.230803759,0,0,6.43927033334937,0,0,0,18.630471996634,8.68066935536887,17.8879390520988,8.68066935536887,0,0,0,1028.60729607613,1845.7418827467,1635.07581297532,960.168774589081,287.072746152426,94.6636809159205,21.5313307394905,959.005165355317,136.985847642613,147.163493814352,959.005165355317,136.985847642613,147.163493814352,5.72668760051072,0.819232710071955,0.0662949154757216,0.970999988387781,0.970999988387781,0,0,0,0,0,0,72.1190026117183,60.899656776484,392,0.918535143439879,0.242841030656016,0.114039997288681,0.045417005245202,0.071937743928331,"VILLA PUEYRREDON",12,392,2728.4590144908,333.614396573016,126.393137771318,392,0.733122271046689,0.308901894205025,0.0769098796080261,0.0503689806451613,0.009551801,4.0706581913134,392,58.8285097962481,134824.011747044,4.0809752550218,7.48183893832711,3.46570558892072,8.16727877108419,7.48183893832711
"393",393,393,0,0,0,42.1221770266737,1357.42914641695,0,15.1991471180343,0,8.71849983294267,20.4224993978678,0,0,550.089664741807,686.999877092941,739.309671279728,689.533954171068,2498.23822551736,1004.30763691285,101.778817136715,0.0303162139215095,8.74384888578485,0,1792.91122437918,7069.10407891488,111889.482716952,162.143979456641,1.99993910422294,150477.55893634,47.0973815819924,55301.8583261428,416.780259980805,61408.6924790162,22.6915193333795,41708.9663299679,26.3526766196262,144226.144390982,230.803498052664,19954.0203531562,29.4284654049479,153.98088371055,178734.80267358,0.664484008710841,0.436905778657538,0.0828214861494086,0.124459408547429,0.600920526296474,0.113428113740329,2997.51866717138,31005.4808801448,2498.23822551736,0,149857.257054502,0,0,0,0,0,11.1552959362955,28.9309584049634,16.5950308223969,27.958357657287,16.5950308223969,0,0,0,1005.24806643614,1770.48785319643,1662.52361440155,943.836141065992,309.340527236514,78.0266929195256,0,942.941228214366,152.938750663196,94.093219138799,942.941228214366,152.938750663196,94.093219138799,5.72668760051072,0.819836092443022,0.0481019922940759,0.970999997890952,0.970999997890952,8982.2125553637,16245.2350000715,304045.054557923,635.868966297118,6.03228176828831,0,72.1190026117183,54.2346407540042,393,0.911474800161252,0.250614265786575,0.114039997288681,0.0464356689884106,0.0787409535376765,"VILLA DEVOTO",11,393,2316.23317631194,385.276166789787,154.907772973639,393,0.742088709495805,0.296070202887962,0.0775118103593094,0.0493658629032258,0.009551801,3.96122741296906,393,48.1506771476991,163242.614412055,6.1620829849194,6.57835393839933,4.5900681572456,8.3771608610212,9.18774537841949
